grid_id,geometry,公交站2020,商业2020,地铁站2020,教育2020,文化2020,road_weight
4500,"POLYGON ((-9745448 5108381, -9744948 5108381, -9744948 5107884.390647769, -9744983.997265544 5107884.192643568, -9745002.999348165 5107884.090518462, -9745029.08147157 5107883.950312978, -9745092.30452849 5107884.304349078, -9745109.3809625 5107884.400485659, -9745140.535043417 5107884.572156694, -9745146.963047413 5107884.607575543, -9745165.34320611 5107884.710960483, -9745184.557231653 5107884.819003417, -9745207.541686058 5107884.853583404, -9745264.004102757 5107884.938371958, -9745448 5107885.207371643, -9745448 5108381))",2,0,1,0,0,41168.324
4501,"POLYGON ((-9745448 5108881, -9744948 5108881, -9744948 5108381, -9745448 5108381, -9745448 5108881))",0,0,0,0,0,32133.312
4502,"POLYGON ((-9745448 5109381, -9744948 5109381, -9744948 5108881, -9745448 5108881, -9745448 5109381))",0,0,0,0,0,41338.448
4503,"POLYGON ((-9745448 5109881, -9744948 5109881, -9744948 5109381, -9745448 5109381, -9745448 5109881))",0,0,0,0,0,49331.032
4504,"POLYGON ((-9745448 5110381, -9744948 5110381, -9744948 5109881, -9745448 5109881, -9745448 5110381))",0,0,0,0,0,21245.576
4505,"POLYGON ((-9745448 5110881, -9744948 5110881, -9744948 5110381, -9745448 5110381, -9745448 5110881))",0,0,0,0,0,754.033
4506,"POLYGON ((-9745448 5111381, -9744948 5111381, -9744948 5110881, -9745448 5110881, -9745448 5111381))",0,0,0,0,0,42074.048
4507,"POLYGON ((-9745448 5111881, -9744948 5111881, -9744948 5111381, -9745448 5111381, -9745448 5111881))",0,0,0,0,0,82088.41
4508,"POLYGON ((-9745448 5112381, -9744948 5112381, -9744948 5111881, -9745448 5111881, -9745448 5112381))",0,0,0,0,0,3492.446
4509,"POLYGON ((-9745448 5112881, -9744948 5112881, -9744948 5112381, -9745448 5112381, -9745448 5112881))",0,0,0,0,0,0
4510,"POLYGON ((-9745448 5113381, -9744948 5113381, -9744948 5112881, -9745448 5112881, -9745448 5113381))",0,0,0,0,0,0
4511,"POLYGON ((-9745448 5113881, -9744948 5113881, -9744948 5113381, -9745448 5113381, -9745448 5113881))",0,0,0,0,0,6841.225
4512,"POLYGON ((-9745448 5114381, -9744948 5114381, -9744948 5113881, -9745448 5113881, -9745448 5114381))",0,0,0,0,0,0
4513,"POLYGON ((-9745448 5114881, -9744948 5114881, -9744948 5114381, -9745448 5114381, -9745448 5114881))",0,0,0,0,0,16290.337
4514,"POLYGON ((-9745448 5115381, -9744948 5115381, -9744948 5114881, -9745448 5114881, -9745448 5115381))",0,0,0,0,0,16794.533
4515,"POLYGON ((-9745448 5115881, -9744948 5115881, -9744948 5115381, -9745448 5115381, -9745448 5115881))",0,0,0,0,0,46669.334
4516,"POLYGON ((-9745448 5116381, -9744948 5116381, -9744948 5115881, -9745448 5115881, -9745448 5116381))",0,0,0,0,0,57291.287
4517,"POLYGON ((-9745448 5116881, -9744948 5116881, -9744948 5116381, -9745448 5116381, -9745448 5116881))",2,0,0,0,0,29625.678
4518,"POLYGON ((-9745448 5117381, -9744948 5117381, -9744948 5116881, -9745448 5116881, -9745448 5117381))",0,0,0,0,0,24681.784
4519,"POLYGON ((-9745448 5117881, -9744948 5117881, -9744948 5117381, -9745448 5117381, -9745448 5117881))",0,0,0,0,0,1965.54
4520,"POLYGON ((-9745448 5118381, -9744948 5118381, -9744948 5117881, -9745448 5117881, -9745448 5118381))",0,0,0,0,0,12564.33
4521,"POLYGON ((-9745448 5118881, -9744948 5118881, -9744948 5118381, -9745448 5118381, -9745448 5118881))",0,0,0,0,0,38328.992
4522,"POLYGON ((-9745448 5119381, -9744948 5119381, -9744948 5118881, -9745448 5118881, -9745448 5119381))",0,0,0,0,0,33751.638
4523,"POLYGON ((-9745448 5119881, -9744948 5119881, -9744948 5119381, -9745448 5119381, -9745448 5119881))",0,0,0,0,0,12338.174
4524,"POLYGON ((-9745448 5120381, -9744948 5120381, -9744948 5119881, -9745448 5119881, -9745448 5120381))",0,0,0,0,0,19034.249
4525,"POLYGON ((-9745448 5120881, -9744948 5120881, -9744948 5120381, -9745448 5120381, -9745448 5120881))",5,0,0,0,0,56528.188
4526,"POLYGON ((-9745448 5121381, -9744948 5121381, -9744948 5120881, -9745448 5120881, -9745448 5121381))",2,0,0,0,0,32801.178
4527,"POLYGON ((-9745448 5121881, -9744948 5121881, -9744948 5121381, -9745448 5121381, -9745448 5121881))",2,0,0,0,0,39335.713
4528,"POLYGON ((-9745448 5122381, -9744948 5122381, -9744948 5121881, -9745448 5121881, -9745448 5122381))",0,0,0,0,0,32641.284
4529,"POLYGON ((-9745448 5122881, -9744948 5122881, -9744948 5122381, -9745448 5122381, -9745448 5122881))",0,0,0,0,0,42943.497
4530,"POLYGON ((-9745448 5123381, -9744948 5123381, -9744948 5122881, -9745448 5122881, -9745448 5123381))",0,0,0,0,0,25185.916
4531,"POLYGON ((-9744948 5123381, -9745448 5123381, -9745448 5123881, -9744981.560545884 5123881, -9744980.549193794 5123880.7626163205, -9744979.321401417 5123881, -9744960.22172413 5123881, -9744956.565635482 5123879.386028224, -9744955.827753313 5123878.982407313, -9744950.314505957 5123875.966375623, -9744948 5123875.061251229, -9744948 5123381))",0,0,0,0,0,23490.814
4532,"MULTIPOLYGON (((-9745448 5123881, -9745448 5124381, -9745350.084202712 5124381, -9745350.181039346 5124380.143958004, -9745350.520158734 5124376.9610487195, -9745350.960409304 5124374.774181887, -9745351.066014582 5124372.705530484, -9745351.07470885 5124372.5354590565, -9745351.074711096 5124372.535213372, -9745351.066430932 5124372.521623277, -9745350.242693745 5124371.172071977, -9745349.113196816 5124369.717572968, -9745349.00400117 5124369.576965297, -9745348.996702699 5124369.567561248, -9745348.956680799 5124369.411251205, -9745348.30342308 5124366.858409913, -9745348.505686838 5124365.694930255, -9745348.820128413 5124363.88611349, -9745348.07373203 5124360.667986294, -9745347.963710925 5124360.193702626, -9745347.960569762 5124360.18028273, -9745346.817203498 5124358.507061125, -9745346.630394379 5124358.109344787, -9745346.096822917 5124356.973037414, -9745346.897971196 5124353.683905584, -9745348.093105774 5124351.483603087, -9745349.560055437 5124349.102589872, -9745349.646068294 5124348.963043216, -9745349.789026165 5124348.7753713215, -9745351.446453875 5124346.600375888, -9745352.39725642 5124345.564065109, -9745352.9629244 5124344.947557936, -9745354.1564526 5124344.33314737, -9745354.635306614 5124344.086651092, -9745354.70389481 5124344.085890409, -9745356.846818328 5124344.061971236, -9745357.836434782 5124344.215682233, -9745357.995728128 5124344.240450214, -9745358.097854236 5124344.199293155, -9745358.204525372 5124344.156335161, -9745360.924546555 5124340.0156125, -9745362.6645919 5124337.366798179, -9745363.989829186 5124335.20176654, -9745366.164222546 5124331.6494816, -9745367.220909547 5124329.977401247, -9745369.202684857 5124326.8412880665, -9745371.67852831 5124322.445368238, -9745373.32748028 5124319.692317257, -9745373.623323254 5124315.440254035, -9745372.644513229 5124312.273978066, -9745371.390886158 5124309.460829983, -9745371.125433149 5124308.865132248, -9745370.68675379 5124306.412238346, -9745372.291169088 5124303.179658474, -9745372.364255229 5124300.981318427, -9745372.212588204 5124300.2024725815, -9745371.8538036 5124298.359785934, -9745370.658934964 5124294.282420612, -9745370.438176552 5124293.153220243, -9745370.354963303 5124292.72759068, -9745372.570310116 5124291.826597967, -9745374.72091104 5124290.818414092, -9745374.737791978 5124290.810502235, -9745376.584192816 5124287.874999599, -9745376.648855112 5124287.107319544, -9745376.835917551 5124284.887878173, -9745376.52259841 5124283.320105384, -9745376.239007369 5124281.901134509, -9745377.141483456 5124277.785714958, -9745378.634774629 5124274.65859204, -9745380.092492517 5124270.937317817, -9745380.593893478 5124269.682867095, -9745381.33678929 5124267.8241207395, -9745381.606458215 5124266.672534228, -9745382.376915686 5124263.382451334, -9745382.697795063 5124261.12698223, -9745382.738819739 5124260.838699475, -9745384.151177378 5124257.17434309, -9745384.270510672 5124256.937641922, -9745386.04172886 5124253.424339882, -9745386.975130193 5124251.303956284, -9745387.458287248 5124250.206384979, -9745388.3690759 5124248.756890547, -9745389.271261983 5124248.253355397, -9745390.336650258 5124248.177125794, -9745390.346114863 5124248.181635573, -9745390.425734485 5124248.219223952, -9745391.52412005 5124248.7377354, -9745391.530985435 5124248.7409517905, -9745399.500599857 5124220.402854862, -9745391.45053058 5124196.37694897, -9745381.788173575 5124159.039698968, -9745380.252968043 5124153.995745404, -9745376.864865785 5124142.864174919, -9745373.06440488 5124129.396716963, -9745369.822885385 5124117.9099297505, -9745364.38874066 5124102.169566272, -9745360.713430477 5124091.523895679, -9745353.239982022 5124072.2782455655, -9745348.733964555 5124058.538328502, -9745345.369332116 5124048.278931859, -9745341.457492273 5124037.404765357, -9745338.733098963 5124029.83143475, -9745330.938874759 5124006.735240075, -9745330.11769688 5124004.301829259, -9745321.896789733 5123982.043840651, -9745316.851829696 5123971.608595911, -9745315.40611927 5123968.906257721, -9745309.75629521 5123958.345223782, -9745307.499497443 5123954.253377707, -9745305.366023352 5123950.385146341, -9745304.105563898 5123947.933818155, -9745301.978986513 5123943.79800807, -9745300.034069113 5123940.135812638, -9745299.448288105 5123939.032812814, -9745296.843680128 5123935.221012905, -9745295.508628642 5123933.882612617, -9745294.55155582 5123932.923117353, -9745292.718837079 5123931.062410762, -9745291.633135177 5123929.96012797, -9745290.159471376 5123928.544653435, -9745287.75894434 5123926.239002249, -9745284.025583485 5123922.281628464, -9745282.306473654 5123920.13237686, -9745281.794987738 5123919.492951656, -9745281.770968294 5123919.451781176, -9745274.826226596 5123911.646102159, -9745273.84012657 5123910.537776264, -9745267.349446716 5123904.302830604, -9745263.086319353 5123900.72963099, -9745262.203044824 5123900.132191207, -9745259.121010095 5123898.047687999, -9745259.113222884 5123898.042702327, -9745256.442075863 5123896.333885444, -9745255.350969302 5123895.635883141, -9745253.763183009 5123894.620123777, -9745252.66166537 5123893.958715608, -9745249.815386347 5123892.24959335, -9745248.170041906 5123891.193295582, -9745247.11026986 5123890.512903029, -9745245.187823934 5123889.721364998, -9745244.67578412 5123889.83388081, -9745243.757129436 5123890.035724512, -9745239.744027201 5123891.302127658, -9745239.735271748 5123891.304872405, -9745237.775378719 5123891.44015445, -9745235.285619484 5123891.611990466, -9745231.712590333 5123890.203115238, -9745227.645156393 5123891.107391785, -9745219.418392058 5123890.458275943, -9745212.255238151 5123890.431068843, -9745205.066955408 5123890.403706469, -9745204.204093395 5123890.544842294, -9745203.763571609 5123890.616902861, -9745197.892352287 5123891.582371526, -9745195.988642385 5123891.489586041, -9745189.70825603 5123891.183412467, -9745187.750087384 5123890.5823555, -9745186.530981837 5123890.208135914, -9745178.583628995 5123890.245410839, -9745173.126717567 5123890.147802295, -9745167.705129972 5123890.050803254, -9745159.652117472 5123890.484251515, -9745151.380303057 5123891.640470497, -9745146.778017383 5123891.249882844, -9745142.113158202 5123891.014362463, -9745142.107242538 5123891.014389751, -9745141.955308348 5123891.015485138, -9745112.171030961 5123891.225171806, -9745098.689939063 5123891.018860005, -9745094.447134366 5123891.47106226, -9745088.976740874 5123891.424549183, -9745084.442873832 5123891.305277165, -9745081.786188377 5123891.23536541, -9745075.589527588 5123891.649077148, -9745069.806456545 5123890.5678320695, -9745067.671650967 5123890.687294859, -9745066.67248649 5123890.855249975, -9745063.213943029 5123891.436343445, -9745058.380903985 5123891.309872418, -9745053.69188622 5123891.471290737, -9745049.7469515 5123891.46751497, -9745042.433103474 5123891.817688815, -9745035.013198454 5123892.170889858, -9745031.228305358 5123891.153255468, -9745028.15188191 5123890.326151822, -9745026.86431196 5123889.877980377, -9745023.861608487 5123888.832889334, -9745020.190703996 5123888.766566399, -9745018.74256548 5123888.7404039465, -9745015.864912847 5123889.352688615, -9745012.987301031 5123889.964931881, -9745008.653962417 5123889.1549485605, -9745004.568617886 5123888.416664663, -9745000.414687306 5123887.665992583, -9744997.309896983 5123886.751887113, -9744996.956131898 5123886.647758836, -9744996.940060953 5123886.643023956, -9744986.690146513 5123882.204421454, -9744986.68795199 5123882.203500285, -9744981.560545884 5123881, -9745448 5123881)), ((-9744979.321401417 5123881, -9744975.365644408 5123881.764813474, -9744972.686104579 5123882.282850688, -9744969.2702581 5123882.865451043, -9744969.262596637 5123882.8645612, -9744968.875853963 5123882.819830481, -9744962.733497785 5123882.108816601, -9744960.22172413 5123881, -9744979.321401417 5123881)))",0,0,0,0,0,9577.414
4533,"POLYGON ((-9745448 5124381, -9745448 5124881, -9745179.24444723 5124881, -9745091.802085916 5124771.406645489, -9745090.48208843 5124771.562931587, -9745080.766025515 5124772.713427642, -9745070.08053735 5124773.34579176, -9745069.274672795 5124773.39350916, -9745069.253909757 5124773.393071601, -9745068.977586398 5124773.387201283, -9745061.401861029 5124773.226572317, -9745059.668655341 5124773.034582632, -9745054.020494122 5124772.408886231, -9745050.939197045 5124771.841964352, -9745050.753749257 5124771.807815969, -9745047.85790072 5124771.275000563, -9745043.076098682 5124769.94476854, -9745041.661049942 5124769.477033077, -9745039.634961737 5124768.807281557, -9745036.069995882 5124766.92740523, -9745033.244340654 5124764.187147856, -9745031.200995341 5124762.205603283, -9745030.073073113 5124760.717604957, -9745029.334561829 5124759.743394579, -9745026.120802205 5124755.155738782, -9745021.99472495 5124750.408084454, -9745016.185202489 5124744.141742995, -9745000.191390755 5124723.742828715, -9744990.735202366 5124712.053587424, -9744984.170266343 5124704.535516443, -9744981.109077783 5124701.056472026, -9744980.184903251 5124700.006136181, -9744980.171070008 5124699.988603464, -9744977.793450434 5124696.96586675, -9744977.218386995 5124696.116601031, -9744975.764626637 5124693.969740354, -9744975.193539314 5124692.53186214, -9744974.891267546 5124691.770751244, -9744974.75479234 5124689.953251532, -9744974.65496546 5124688.623465108, -9744974.774322568 5124688.181423672, -9744975.57574452 5124685.212665495, -9744975.57578757 5124685.212420178, -9744977.645442048 5124682.431815679, -9744977.649449242 5124682.426406082, -9744982.829739809 5124677.670611087, -9744986.18815556 5124674.636964726, -9744989.745400045 5124671.423779217, -9744990.733567555 5124670.529346517, -9744995.106163412 5124666.571407441, -9745001.881039517 5124661.43713195, -9745007.17140008 5124657.132949055, -9745007.520118628 5124656.816459327, -9745010.187093806 5124654.396516274, -9745011.61312977 5124652.966913686, -9745011.616012152 5124652.964032728, -9745011.64798501 5124652.947742693, -9745012.444030352 5124652.541812923, -9745013.270428576 5124652.398380676, -9745013.74347354 5124652.316263113, -9745014.980154185 5124652.274458734, -9745016.1038053 5124652.518929878, -9745016.808306325 5124652.6722157495, -9745017.453979025 5124652.922874423, -9745017.975086493 5124653.125204523, -9745018.340106497 5124653.295295531, -9745019.141079439 5124653.668444565, -9745025.472706439 5124648.812672389, -9745025.461988375 5124648.802458119, -9745024.396940174 5124647.787072651, -9745024.408284107 5124647.773540441, -9745025.421561193 5124646.56969901, -9745025.75823348 5124646.169759919, -9745028.863474412 5124644.326950284, -9745030.497352123 5124643.682805346, -9745033.209209157 5124640.710092282, -9745034.002535569 5124640.200076675, -9745035.187393824 5124639.438466211, -9745042.165365385 5124634.842649353, -9745043.119825399 5124633.885819627, -9745043.598311244 5124633.406146854, -9745044.587231329 5124632.415358686, -9745045.570757022 5124631.429967293, -9745048.349078374 5124628.918660991, -9745048.606863195 5124628.685609716, -9745052.432155939 5124626.202407095, -9745058.257139483 5124621.9523354545, -9745061.743616613 5124619.408503224, -9745066.27888175 5124615.328789744, -9745067.980201647 5124613.798365083, -9745082.45027099 5124601.49074839, -9745089.11505 5124596.52673022, -9745097.053983165 5124590.613664287, -9745101.843682649 5124586.071082196, -9745105.054853903 5124583.025537918, -9745108.622985141 5124579.213066906, -9745111.683639096 5124576.907033929, -9745114.107646128 5124575.066108782, -9745124.069116324 5124568.568940508, -9745134.210741626 5124560.664768795, -9745134.303885963 5124560.589007912, -9745142.222044604 5124554.149585806, -9745152.126854694 5124547.148213398, -9745155.23788711 5124544.702747884, -9745157.173240723 5124543.181440434, -9745159.288421083 5124541.452283542, -9745159.638690135 5124541.165946797, -9745162.344530407 5124538.953851047, -9745166.089826481 5124535.776615818, -9745166.871648818 5124535.113329083, -9745170.928888474 5124532.408237666, -9745172.142308364 5124531.599173476, -9745180.35209859 5124525.488159786, -9745185.994051453 5124521.288496555, -9745198.08491858 5124510.801771806, -9745198.353305604 5124510.568571417, -9745198.747085277 5124510.226409019, -9745202.904631203 5124506.799276931, -9745209.825919675 5124501.093990499, -9745220.746831512 5124491.82910716, -9745224.308273593 5124488.983759696, -9745233.212179119 5124481.870002588, -9745238.947980955 5124477.01285658, -9745240.91588066 5124475.65921144, -9745245.574608712 5124472.454597109, -9745249.290576005 5124468.958887856, -9745253.41533894 5124465.405397549, -9745255.126450252 5124464.25225677, -9745258.247025274 5124462.149220159, -9745261.573041186 5124458.920152856, -9745264.886031382 5124456.231564477, -9745265.43844728 5124455.829600411, -9745269.042541938 5124453.206760154, -9745272.328456458 5124451.238542134, -9745275.845149506 5124448.576441559, -9745279.72438868 5124445.310742424, -9745279.742807884 5124445.295268788, -9745282.93134642 5124442.8348991405, -9745286.450688206 5124439.873672064, -9745289.434128623 5124436.637431846, -9745290.644586144 5124435.748396312, -9745292.440761492 5124434.429200777, -9745295.06018196 5124432.884988566, -9745295.197268842 5124432.804185545, -9745295.359151794 5124432.733316484, -9745295.856720997 5124432.515454532, -9745305.321091333 5124425.026726852, -9745312.407348515 5124418.6725057885, -9745317.431392306 5124414.16747764, -9745326.969412524 5124407.088891868, -9745331.75412321 5124402.280256284, -9745336.915152794 5124397.815022349, -9745341.507821865 5124393.563723032, -9745344.037619103 5124391.221933688, -9745344.853809712 5124390.482830663, -9745347.43978478 5124388.140985258, -9745348.042543013 5124387.064568033, -9745349.194182357 5124385.008005011, -9745349.919125404 5124382.45929391, -9745350.084202712 5124381, -9745448 5124381))",0,0,0,0,0,23978.993
4534,"POLYGON ((-9745448 5124881, -9745448 5125068.445975823, -9745437.959203644 5125078.29167229, -9745425.574387113 5125091.893254309, -9745417.814972477 5125099.614913711, -9745415.893975032 5125101.52658128, -9745409.601989744 5125106.940221359, -9745402.000430338 5125112.538426354, -9745401.74796761 5125112.724368617, -9745401.408701012 5125112.970533512, -9745396.564498566 5125116.4853071915, -9745393.930725465 5125118.063433813, -9745392.14191909 5125119.135241142, -9745390.46490584 5125120.135793336, -9745389.032194853 5125120.990627044, -9745384.24572421 5125123.276852361, -9745380.800939191 5125124.748113501, -9745379.441806229 5125125.128063393, -9745377.368868101 5125125.707604026, -9745376.427154997 5125125.826013767, -9745375.183492737 5125125.982351541, -9745372.80236599 5125125.8047997225, -9745371.107618352 5125125.531182325, -9745370.521228936 5125124.959181116, -9745370.503799304 5125124.94214748, -9745370.488795454 5125124.927552487, -9745370.299706748 5125124.639131822, -9745369.422907326 5125123.583613073, -9745366.998454204 5125120.664801543, -9745363.644913802 5125119.286566852, -9745363.084190069 5125118.567162106, -9745362.709299205 5125118.086142959, -9745360.197396314 5125115.695817632, -9745358.139813358 5125114.497469894, -9745357.33227875 5125113.1180683365, -9745354.698102102 5125112.06176282, -9745351.962963155 5125111.315696391, -9745349.159830693 5125110.88860911, -9745347.288640363 5125110.822679368, -9745346.325064538 5125110.788739932, -9745343.499501033 5125111.016669749, -9745341.76306329 5125111.358327215, -9745340.715977203 5125111.564305477, -9745340.123836465 5125111.75551269, -9745338.015046803 5125112.436361922, -9745337.561528 5125112.620859906, -9745337.13872428 5125112.792863129, -9745363.609610027 5125147.708403034, -9745390.227930512 5125181.245311235, -9745391.637364427 5125182.947739975, -9745391.76162055 5125183.097835261, -9745391.765495252 5125183.1024578335, -9745391.830435347 5125183.162234874, -9745393.53766473 5125184.73233748, -9745395.135725418 5125185.845284211, -9745395.516184565 5125186.110321922, -9745397.660476642 5125187.203028065, -9745399.934055377 5125187.998038262, -9745402.288028372 5125188.474343136, -9745404.013374377 5125188.584338656, -9745404.689835938 5125188.627465509, -9745405.265237572 5125188.616421245, -9745448 5125188.622438713, -9745448 5125196.089208229, -9745432.70890587 5125196.404216801, -9745401.773137571 5125197.041378575, -9745400.373144643 5125196.944411447, -9745399.179803008 5125196.861755687, -9745397.876013394 5125196.604763539, -9745396.630261566 5125196.359199411, -9745395.368374273 5125195.941559565, -9745394.161118366 5125195.541991998, -9745392.524027457 5125194.757467386, -9745391.817095429 5125194.418695267, -9745389.630765922 5125193.010168463, -9745387.634540126 5125191.337228409, -9745385.864874383 5125189.428879152, -9745385.626859616 5125189.13189742, -9745316.77584155 5125104.651883151, -9745312.60308643 5125099.537704649, -9745292.795381267 5125075.261039865, -9745273.380930195 5125051.46632083, -9745273.365564877 5125051.46896405, -9745269.584586238 5125052.111198591, -9745265.893237278 5125052.4334251685, -9745264.283754831 5125052.131294963, -9745262.77324877 5125051.847728161, -9745260.463453772 5125050.56095691, -9745258.798831567 5125049.01245931, -9745257.457537688 5125047.764759446, -9745253.776199464 5125043.877015696, -9745246.747869281 5125036.56345848, -9745234.952722494 5125021.809605133, -9745213.136769934 5124992.576339528, -9745193.908990867 5124966.811062406, -9745193.583920803 5124966.375798484, -9745193.308427755 5124966.006886241, -9745193.189263295 5124965.733609558, -9745191.817902364 5124962.58993631, -9745190.626240347 5124959.052843571, -9745189.753740216 5124955.424503964, -9745189.242198925 5124952.019293608, -9745189.199897993 5124951.737634843, -9745188.968807975 5124948.012914658, -9745189.064210918 5124944.2828950165, -9745189.48579644 5124940.57251369, -9745189.485839488 5124940.572268366, -9745189.944932356 5124938.290607584, -9745190.178368432 5124937.13046279, -9745194.285398325 5124925.709560377, -9745195.27600539 5124922.954553761, -9745197.07743959 5124917.944848758, -9745200.695081929 5124907.88425993, -9745196.19771265 5124902.247852493, -9745194.519520596 5124900.144571411, -9745179.24444723 5124881, -9745448 5124881))",0,0,0,0,0,14135.508
4535,"POLYGON ((-9744948 5108381, -9744448 5108381, -9744448 5107883.98418332, -9744683.318935735 5107884.491428329, -9744799.633091917 5107884.64391696, -9744879.13328569 5107884.769593326, -9744901.06413857 5107884.648901852, -9744901.256385017 5107884.647856799, -9744920.45004598 5107884.542187242, -9744948 5107884.390647769, -9744948 5108381))",2,0,0,0,0,28242.705
4536,"POLYGON ((-9744948 5108881, -9744448 5108881, -9744448 5108381, -9744948 5108381, -9744948 5108881))",4,0,0,0,0,36983.99
4537,"POLYGON ((-9744948 5109381, -9744448 5109381, -9744448 5108881, -9744948 5108881, -9744948 5109381))",4,0,0,0,0,40050.153
4538,"POLYGON ((-9744948 5109881, -9744448 5109881, -9744448 5109381, -9744948 5109381, -9744948 5109881))",4,0,0,0,0,58355.015
4539,"POLYGON ((-9744948 5110381, -9744448 5110381, -9744448 5109881, -9744948 5109881, -9744948 5110381))",2,0,0,0,0,39753.47
4540,"POLYGON ((-9744948 5110881, -9744448 5110881, -9744448 5110381, -9744948 5110381, -9744948 5110881))",2,0,0,0,0,23288.952
4541,"POLYGON ((-9744948 5111381, -9744448 5111381, -9744448 5110881, -9744948 5110881, -9744948 5111381))",2,0,0,0,0,28268.341
4542,"POLYGON ((-9744948 5111881, -9744448 5111881, -9744448 5111381, -9744948 5111381, -9744948 5111881))",2,0,0,0,0,36371.524
4543,"POLYGON ((-9744948 5112381, -9744448 5112381, -9744448 5111881, -9744948 5111881, -9744948 5112381))",2,0,0,0,0,27585.516
4544,"POLYGON ((-9744948 5112881, -9744448 5112881, -9744448 5112381, -9744948 5112381, -9744948 5112881))",2,0,0,0,0,13076.612
4545,"POLYGON ((-9744948 5113381, -9744448 5113381, -9744448 5112881, -9744948 5112881, -9744948 5113381))",3,0,0,0,0,36339.644
4546,"POLYGON ((-9744948 5113881, -9744448 5113881, -9744448 5113381, -9744948 5113381, -9744948 5113881))",3,1,0,0,0,54534.208
4547,"POLYGON ((-9744948 5114381, -9744448 5114381, -9744448 5113881, -9744948 5113881, -9744948 5114381))",3,0,0,0,0,18140.673
4548,"POLYGON ((-9744948 5114881, -9744448 5114881, -9744448 5114381, -9744948 5114381, -9744948 5114881))",3,0,0,0,0,49048.376
4549,"POLYGON ((-9744948 5115381, -9744448 5115381, -9744448 5114881, -9744948 5114881, -9744948 5115381))",4,0,0,0,0,44006.309
4550,"POLYGON ((-9744948 5115881, -9744448 5115881, -9744448 5115381, -9744948 5115381, -9744948 5115881))",0,0,0,0,0,74355.406
4551,"POLYGON ((-9744948 5116381, -9744448 5116381, -9744448 5115881, -9744948 5115881, -9744948 5116381))",0,0,0,0,0,81896.055
4552,"POLYGON ((-9744948 5116881, -9744448 5116881, -9744448 5116381, -9744948 5116381, -9744948 5116881))",4,0,0,0,0,54341.954
4553,"POLYGON ((-9744948 5117381, -9744448 5117381, -9744448 5116881, -9744948 5116881, -9744948 5117381))",0,0,0,0,0,67210.875
4554,"POLYGON ((-9744948 5117881, -9744448 5117881, -9744448 5117381, -9744948 5117381, -9744948 5117881))",0,0,0,0,0,72112.918
4555,"POLYGON ((-9744948 5118381, -9744448 5118381, -9744448 5117881, -9744948 5117881, -9744948 5118381))",0,1,0,0,0,43270.18
4556,"POLYGON ((-9744948 5118881, -9744448 5118881, -9744448 5118381, -9744948 5118381, -9744948 5118881))",0,0,0,0,0,60132.927
4557,"POLYGON ((-9744948 5119381, -9744448 5119381, -9744448 5118881, -9744948 5118881, -9744948 5119381))",0,0,0,0,0,50084.658
4558,"POLYGON ((-9744948 5119881, -9744448 5119881, -9744448 5119381, -9744948 5119381, -9744948 5119881))",4,0,0,0,0,65942.515
4559,"POLYGON ((-9744948 5120381, -9744448 5120381, -9744448 5119881, -9744948 5119881, -9744948 5120381))",2,0,0,0,0,16296.903
4560,"POLYGON ((-9744948 5120881, -9744448 5120881, -9744448 5120381, -9744948 5120381, -9744948 5120881))",0,0,0,0,0,14980.588
4561,"POLYGON ((-9744948 5121381, -9744448 5121381, -9744448 5120881, -9744948 5120881, -9744948 5121381))",0,0,0,0,0,16863.514
4562,"POLYGON ((-9744948 5121881, -9744448 5121881, -9744448 5121381, -9744948 5121381, -9744948 5121881))",0,0,0,0,0,31147.614
4563,"POLYGON ((-9744448 5121881, -9744948 5121881, -9744948 5122381, -9744448 5122381, -9744448 5122269.515470061, -9744557.427230537 5122267.890270859, -9744857.521310149 5122263.551517161, -9744857.52547103 5122263.551473805, -9744892.092628526 5122263.051106823, -9744892.105152708 5122263.050895203, -9744891.903889282 5122247.511108655, -9744891.580138396 5122222.513483089, -9744890.296899883 5122220.126892885, -9744890.260309907 5122218.870579083, -9744889.304580355 5122186.054174345, -9744825.37963268 5122186.392135515, -9744785.322182499 5122186.603717203, -9744782.351313781 5122186.619422193, -9744684.006535495 5122188.217156339, -9744538.47985176 5122190.579585873, -9744448 5122192.0822643135, -9744448 5121881))",0,0,0,0,0,13208.373
4564,"POLYGON ((-9744948 5122881, -9744448 5122881, -9744448 5122381, -9744948 5122381, -9744948 5122881))",0,0,0,0,0,0
4565,"POLYGON ((-9744948 5123381, -9744448 5123381, -9744448 5122881, -9744948 5122881, -9744948 5123381))",0,0,0,0,0,0
